NSE,date
17087.71,13/01/2018
17087.71,14/01/2018
17076.3,15/01/2018
16842.3,16/01/2018
16921.19,17/01/2018
16634.81,18/01/2018
16934.89,19/01/2018
16934.89,20/01/2018
16934.89,21/01/2018
17107.19,22/01/2018
17221.06,23/01/2018
17061.61,24/01/2018
16959.34,25/01/2018
16959.34,26/01/2018
16959.34,27/01/2018
16959.34,28/01/2018
16887.94,29/01/2018
16740.5,30/01/2018
16422.32,31/01/2018
16214.94,01/02/2018
15470.65,02/02/2018
15470.65,03/02/2018
15470.65,04/02/2018
15332.68,05/02/2018
15060.77,06/02/2018
15119.9,07/02/2018
15433.38,08/02/2018
15475.24,09/02/2018
15475.24,10/02/2018
15475.24,11/02/2018
15690.25,12/02/2018
15690.25,13/02/2018
15858.64,14/02/2018
15735.88,15/02/2018
15572.71,16/02/2018
15572.71,17/02/2018
15572.71,18/02/2018
15381.35,19/02/2018
15305.67,20/02/2018
15355.98,21/02/2018
15271.61,22/02/2018
15540.81,23/02/2018
15540.81,24/02/2018
15540.81,25/02/2018
15667.87,26/02/2018
15615.65,27/02/2018
15609.57,28/02/2018
15527.08,01/03/2018
15527.08,02/03/2018
15527.08,03/03/2018
15527.08,04/03/2018
15391.44,05/03/2018
15257.02,06/03/2018
15044.1,07/03/2018
15180.44,08/03/2018
15170.96,09/03/2018
15170.96,10/03/2018
15170.96,11/03/2018
15347.77,12/03/2018
15481.26,13/03/2018
15463.03,14/03/2018
15479.16,15/03/2018
15322.07,16/03/2018
15322.07,17/03/2018
15322.07,18/03/2018
15018.25,19/03/2018
15088.78,20/03/2018
15153.7,21/03/2018
15030.7,22/03/2018
14805.6,23/03/2018
14805.6,24/03/2018
14805.6,25/03/2018
15011.66,26/03/2018
15122.88,27/03/2018
15059.65,28/03/2018
15059.65,29/03/2018
15059.65,30/03/2018
15059.65,31/03/2018
15059.65,01/04/2018
15336.72,02/04/2018
15408.42,03/04/2018
15180.15,04/04/2018
15432.4,05/04/2018
15528.3,06/04/2018
15528.3,07/04/2018
15528.3,08/04/2018
15621.93,09/04/2018
15583.47,10/04/2018
15590.81,11/04/2018
15536.51,12/04/2018
15603.88,13/04/2018
15603.88,14/04/2018
15603.88,15/04/2018
15714.4,16/04/2018
15741.03,17/04/2018
15700.35,18/04/2018
15756.6,19/04/2018
15680.27,20/04/2018
15680.27,21/04/2018
15680.27,22/04/2018
15724.97,23/04/2018
15674.26,24/04/2018
15638.08,25/04/2018
15706.42,26/04/2018
15754.92,27/04/2018
15754.92,28/04/2018
15754.92,29/04/2018
15827.84,30/04/2018
15827.84,01/05/2018
15562.3,02/05/2018
15404.48,03/05/2018
15415.17,04/05/2018
15415.17,05/05/2018
15415.17,06/05/2018
15562.29,07/05/2018
15513.21,08/05/2018
15492.94,09/05/2018
15305.9,10/05/2018
15390.02,11/05/2018
15390.02,12/05/2018
15390.02,13/05/2018
15225.39,14/05/2018
15049.36,15/05/2018
15086.35,16/05/2018
15140.14,17/05/2018
14972.18,18/05/2018
14972.18,19/05/2018
14972.18,20/05/2018
14738.39,21/05/2018
14813.66,22/05/2018
14734.05,23/05/2018
14629.41,24/05/2018
14874.65,25/05/2018
14874.65,26/05/2018
14874.65,27/05/2018
15089.72,28/05/2018
15095.52,29/05/2018
15106.41,30/05/2018
15071.79,31/05/2018
14877.82,01/06/2018
14877.82,02/06/2018
14877.82,03/06/2018
14699.88,04/06/2018
14547.41,05/06/2018
14774.43,06/06/2018
14951.97,07/06/2018
15026.9,08/06/2018
15026.9,09/06/2018
15026.9,10/06/2018
15018.85,11/06/2018
15108.75,12/06/2018
15093.71,13/06/2018
15150.49,14/06/2018
15077.93,15/06/2018
15077.93,16/06/2018
15077.93,17/06/2018
15081.23,18/06/2018
14845.27,19/06/2018
14910.58,20/06/2018
14867.55,21/06/2018
14956.82,22/06/2018
14956.82,23/06/2018
14956.82,24/06/2018
14883.61,25/06/2018
14849.88,26/06/2018
14651.91,27/06/2018
14329.04,28/06/2018
14647.74,29/06/2018
14647.74,30/06/2018
14647.74,01/07/2018
14602.35,02/07/2018
14728.46,03/07/2018
14769.32,04/07/2018
14724.82,05/07/2018
14781.93,06/07/2018
14781.93,07/07/2018
14781.93,08/07/2018
15022.1,09/07/2018
15131.08,10/07/2018
15119.52,11/07/2018
15128.72,12/07/2018
15027.73,13/07/2018
15027.73,14/07/2018
15027.73,15/07/2018
14708.44,16/07/2018
14914.05,17/07/2018
14791.11,18/07/2018
14599.57,19/07/2018
14794.8,20/07/2018
14794.8,21/07/2018
14794.8,22/07/2018
14859.43,23/07/2018
15027.99,24/07/2018
14980.68,25/07/2018
14999.88,26/07/2018
15070.48,27/07/2018
15070.48,28/07/2018
15070.48,29/07/2018
15057.5,30/07/2018
15193.55,31/07/2018
15277.5,01/08/2018
15228.62,02/08/2018
15389.83,03/08/2018
15389.83,04/08/2018
15389.83,05/08/2018
15411.76,06/08/2018
15494.09,07/08/2018
15464.42,08/08/2018
15543.16,09/08/2018
15547.43,10/08/2018
15547.43,11/08/2018
15547.43,12/08/2018
15567.87,13/08/2018
15845.22,14/08/2018
15845.22,15/08/2018
15905.12,16/08/2018
16057.39,17/08/2018
16057.39,18/08/2018
16057.39,19/08/2018
16149.14,20/08/2018
16195.47,21/08/2018
16195.47,22/08/2018
16253.87,23/08/2018
16170.22,24/08/2018
16170.22,25/08/2018
16170.22,26/08/2018
16377.76,27/08/2018
16466.12,28/08/2018
16460.27,29/08/2018
16435.51,30/08/2018
16521.92,31/08/2018
16521.92,01/09/2018
16521.92,02/09/2018
16447.49,03/09/2018
16135.19,04/09/2018
16022.51,05/09/2018
16097.58,06/09/2018
16274.64,07/09/2018
16274.64,08/09/2018
16274.64,09/09/2018
15994.89,10/09/2018
15858.25,11/09/2018
15906.76,12/09/2018
15906.76,13/09/2018
16091.51,14/09/2018
16091.51,15/09/2018
16091.51,16/09/2018
15997.18,17/09/2018
15880.4,18/09/2018
15713.46,19/09/2018
15713.46,20/09/2018
15505.85,21/09/2018
15505.85,22/09/2018
15505.85,23/09/2018
15170.04,24/09/2018
15104.85,25/09/2018
15113.38,26/09/2018
14819.15,27/09/2018
14575.52,28/09/2018
14575.52,29/09/2018
14575.52,30/09/2018
14517.69,01/10/2018
14517.69,02/10/2018
14306.12,03/10/2018
13948.16,04/10/2018
13564.49,05/10/2018
13564.49,06/10/2018
13564.49,07/10/2018
13260.25,08/10/2018
13143.45,09/10/2018
13600.89,10/10/2018
13293.51,11/10/2018
13619.98,12/10/2018
13619.98,13/10/2018
13619.98,14/10/2018
13778.04,15/10/2018
13982.71,16/10/2018
13805.15,17/10/2018
13805.15,18/10/2018
13530.08,19/10/2018
13530.08,20/10/2018
13530.08,21/10/2018
13393.66,22/10/2018
13168.13,23/10/2018
13236.02,24/10/2018
13093.75,25/10/2018
13116.33,26/10/2018
13116.33,27/10/2018
13116.33,28/10/2018
13425.98,29/10/2018
13523.7,30/10/2018
13800.3,31/10/2018
13823.03,01/11/2018
13777.71,02/11/2018
13777.71,03/11/2018
13777.71,04/11/2018
13679.7,05/11/2018
13620.11,06/11/2018
13747.06,07/11/2018
13747.06,08/11/2018
13898.2,09/11/2018
13898.2,10/11/2018
13898.2,11/11/2018
13825.73,12/11/2018
13837.7,13/11/2018
13837.26,14/11/2018
13830.95,15/11/2018
13829.46,16/11/2018
13829.46,17/11/2018
13829.46,18/11/2018
13858.44,19/11/2018
13713.9,20/11/2018
13723.46,21/11/2018
13642.78,22/11/2018
13642.78,23/11/2018
13642.78,24/11/2018
13642.78,25/11/2018
13659.24,26/11/2018
13683.15,27/11/2018
13637.7,28/11/2018
13613.85,29/11/2018
13816.59,30/11/2018
13816.59,01/12/2018
13816.59,02/12/2018
13883.5,03/12/2018
13888.97,04/12/2018
13766.69,05/12/2018
13547.03,06/12/2018
13496.4,07/12/2018
13496.4,08/12/2018
13496.4,09/12/2018
13177.29,10/12/2018
13368.26,11/12/2018
13761.26,12/12/2018
13839.59,13/12/2018
13854.45,14/12/2018
13854.45,15/12/2018
13854.45,16/12/2018
13891.85,17/12/2018
13916.35,18/12/2018
14068.61,19/12/2018
14088.53,20/12/2018
13931.48,21/12/2018
13931.48,22/12/2018
13931.48,23/12/2018
13738.86,24/12/2018
13738.86,25/12/2018
13697.58,26/12/2018
13708.3,27/12/2018
13828.86,28/12/2018
13828.86,29/12/2018
13828.86,30/12/2018
13878.39,31/12/2018
13849.39,01/01/2019
13715.41,02/01/2019
13641.67,03/01/2019
13646.25,04/01/2019
13646.25,05/01/2019
13646.25,06/01/2019
13683.43,07/01/2019
13710.3,08/01/2019
13760.23,09/01/2019
13825.71,10/01/2019
13805.64,11/01/2019
13805.64,12/01/2019
13805.64,13/01/2019
13822.44,14/01/2019
13879.59,15/01/2019
13853.7,16/01/2019
13815.34,17/01/2019
13770.24,18/01/2019
13770.24,19/01/2019
13770.24,20/01/2019
13711.02,21/01/2019
13711.93,22/01/2019
13709.36,23/01/2019
13668.29,24/01/2019
13475.13,25/01/2019
13475.13,26/01/2019
13475.13,27/01/2019
13226.1,28/01/2019
13285.06,29/01/2019
13409.25,30/01/2019
13548.77,31/01/2019
13652.47,01/02/2019
13652.47,02/02/2019
13652.47,03/02/2019
13646.23,04/02/2019
13557.36,05/02/2019
13602.03,06/02/2019
13637.62,07/02/2019
13532.97,08/02/2019
13532.97,09/02/2019
13532.97,10/02/2019
13289.68,11/02/2019
13252.32,12/02/2019
13302.56,13/02/2019
13341.72,14/02/2019
13200.19,15/02/2019
13200.19,16/02/2019
13200.19,17/02/2019
13061.37,18/02/2019
13067,19/02/2019
13137.7,20/02/2019
13218.09,21/02/2019
13266.82,22/02/2019
13266.82,23/02/2019
13266.82,24/02/2019
13347.24,25/02/2019
13336.35,26/02/2019
13375.81,27/02/2019
13449.44,28/02/2019
13548.17,01/03/2019
13548.17,02/03/2019
13548.17,03/03/2019
13548.17,04/03/2019
13702.79,05/03/2019
13767.92,06/03/2019
13727.11,07/03/2019
13759.72,08/03/2019
13759.72,09/03/2019
13759.72,10/03/2019
13921.21,11/03/2019
14030.01,12/03/2019
13928.18,13/03/2019
13939.46,14/03/2019
14008.34,15/03/2019
14008.34,16/03/2019
14008.34,17/03/2019
13917.41,18/03/2019
13964.8,19/03/2019
13969.49,20/03/2019
13969.49,21/03/2019
13942.18,22/03/2019
13942.18,23/03/2019
13942.18,24/03/2019
13839.51,25/03/2019
13987.48,26/03/2019
14010.48,27/03/2019
14215.68,28/03/2019
14290.05,29/03/2019
14290.05,30/03/2019
14290.05,31/03/2019
14359.41,01/04/2019
14363.46,02/04/2019
14248.01,03/04/2019
14229.11,04/04/2019
14285.95,05/04/2019
14285.95,06/04/2019
14285.95,07/04/2019
14192.11,08/04/2019
14260.47,09/04/2019
14276.08,10/04/2019
14252.84,11/04/2019
14284.91,12/04/2019
14284.91,13/04/2019
14284.91,14/04/2019
14363.42,15/04/2019
14398.01,16/04/2019
14398.01,17/04/2019
14289.66,18/04/2019
14289.66,19/04/2019
14289.66,20/04/2019
14289.66,21/04/2019
14140.07,22/04/2019
14116.99,23/04/2019
14190.43,24/04/2019
14124.31,25/04/2019
14081.38,26/04/2019
14081.38,27/04/2019
14081.38,28/04/2019
14081.38,29/04/2019
14026.57,30/04/2019
14026.57,01/05/2019
13977.84,02/05/2019
13918.79,03/05/2019
13918.79,04/05/2019
13918.79,05/05/2019
13816.04,06/05/2019
13734.88,07/05/2019
13559.21,08/05/2019
13510.05,09/05/2019
13568.02,10/05/2019
13568.02,11/05/2019
13568.02,12/05/2019
13402.32,13/05/2019
13404.5,14/05/2019
13385.29,15/05/2019
13410,16/05/2019
13551.74,17/05/2019
13551.74,18/05/2019
13551.74,19/05/2019
13892.21,20/05/2019
13863.64,21/05/2019
13867.79,22/05/2019
13824.84,23/05/2019
13980.5,24/05/2019
13980.5,25/05/2019
13980.5,26/05/2019
13987.98,27/05/2019
14082.1,28/05/2019
13983.93,29/05/2019
14073.37,30/05/2019
14067.14,31/05/2019
14067.14,01/06/2019
14067.14,02/06/2019
14280.71,03/06/2019
14184.18,04/06/2019
14184.18,05/06/2019
14061.86,06/06/2019
14076.42,07/06/2019
14076.42,08/06/2019
14076.42,09/06/2019
14140.83,10/06/2019
14208.73,11/06/2019
14122.38,12/06/2019
14074.24,13/06/2019
13965.18,14/06/2019
13965.18,15/06/2019
13965.18,16/06/2019
13844.8,17/06/2019
13818.16,18/06/2019
13697.9,19/06/2019
13846.41,20/06/2019
13842.12,21/06/2019
13842.12,22/06/2019
13842.12,23/06/2019
13877.54,24/06/2019
13973.13,25/06/2019
13991.22,26/06/2019
14074.02,27/06/2019
14114.23,28/06/2019
14114.23,29/06/2019
14114.23,30/06/2019
14119.29,01/07/2019
14192.73,02/07/2019
14185.72,03/07/2019
14148.08,04/07/2019
13940.22,05/07/2019
13940.22,06/07/2019
13940.22,07/07/2019
13587.4,08/07/2019
13602.64,09/07/2019
13461.22,10/07/2019
13545.77,11/07/2019
13581.3,12/07/2019
13581.3,13/07/2019
13581.3,14/07/2019
13510.29,15/07/2019
13634.44,16/07/2019
13587.61,17/07/2019
13365.76,18/07/2019
13086.59,19/07/2019
13086.59,20/07/2019
13086.59,21/07/2019
12991.61,22/07/2019
12974.74,23/07/2019
12778.72,24/07/2019
12888.2,25/07/2019
12901.15,26/07/2019
12901.15,27/07/2019
12901.15,28/07/2019
12811.25,29/07/2019
12666.9,30/07/2019
12782.51,31/07/2019
12663.4,01/08/2019
12647.84,02/08/2019
12647.84,03/08/2019
12647.84,04/08/2019
12508.55,05/08/2019
12764.17,06/08/2019
12719.59,07/08/2019
12830.16,08/08/2019
12979.05,09/08/2019
12979.05,10/08/2019
12979.05,11/08/2019
12979.05,12/08/2019
12709.96,13/08/2019
12831.91,14/08/2019
12831.91,15/08/2019
12915.81,16/08/2019
12915.81,17/08/2019
12915.81,18/08/2019
12984.11,19/08/2019
12894.43,20/08/2019
12744.35,21/08/2019
12513.65,22/08/2019
12589.87,23/08/2019
12589.87,24/08/2019
12589.87,25/08/2019
12734.75,26/08/2019
12832.72,27/08/2019
12692.92,28/08/2019
12654.43,29/08/2019
12815.61,30/08/2019
12815.61,31/08/2019
12815.61,01/09/2019
12815.61,02/09/2019
12622.06,03/09/2019
12701.75,04/09/2019
12704.58,05/09/2019
12772.28,06/09/2019
12772.28,07/09/2019
12772.28,08/09/2019
12949.44,09/09/2019
12949.44,10/09/2019
12999.39,11/09/2019
12884.98,12/09/2019
12972.57,13/09/2019
12972.57,14/09/2019
12972.57,15/09/2019
12934.88,16/09/2019
12704.02,17/09/2019
12750.96,18/09/2019
12537.32,19/09/2019
13240.14,20/09/2019
13240.14,21/09/2019
13240.14,22/09/2019
13654.1,23/09/2019
13624.8,24/09/2019
13412.61,25/09/2019
13491.05,26/09/2019
13447.5,27/09/2019
13447.5,28/09/2019
13447.5,29/09/2019
13275.22,30/09/2019
13038,01/10/2019
13038,02/10/2019
13076.93,03/10/2019
13046.94,04/10/2019
13046.94,05/10/2019
13046.94,06/10/2019
13064.83,07/10/2019
13064.83,08/10/2019
13235.07,09/10/2019
13086.42,10/10/2019
13124.64,11/10/2019
13124.64,12/10/2019
13124.64,13/10/2019
13148.33,14/10/2019
13162.55,15/10/2019
13138.05,16/10/2019
13371.78,17/10/2019
13574.35,18/10/2019
13574.35,19/10/2019
13574.35,20/10/2019
13574.35,21/10/2019
13606.55,22/10/2019
13619.96,23/10/2019
13665.88,24/10/2019
13658.12,25/10/2019
13658.12,26/10/2019
13759,27/10/2019
13759,28/10/2019
13891.04,29/10/2019
13937.16,30/10/2019
14200.94,31/10/2019
14252.35,01/11/2019
14252.35,02/11/2019
14252.35,03/11/2019
14200.35,04/11/2019
14052.17,05/11/2019
14019.02,06/11/2019
14151.88,07/11/2019
14080.43,08/11/2019
14080.43,09/11/2019
14080.43,10/11/2019
14158.68,11/11/2019
14158.68,12/11/2019
14057.88,13/11/2019
14119.82,14/11/2019
14141.87,15/11/2019
14141.87,16/11/2019
14141.87,17/11/2019
14277.94,18/11/2019
14297.47,19/11/2019
14303.41,20/11/2019
14155.48,21/11/2019
14161.04,22/11/2019
14161.04,23/11/2019
14161.04,24/11/2019
14251.27,25/11/2019
14133.38,26/11/2019
14229.79,27/11/2019
14340.1,28/11/2019
14401.4,29/11/2019
14401.4,30/11/2019
14401.4,01/12/2019
14387.74,02/12/2019
14287.31,03/12/2019
14344.97,04/12/2019
14341.64,05/12/2019
14176.71,06/12/2019
14176.71,07/12/2019
14176.71,08/12/2019
14191.09,09/12/2019
14061.61,10/12/2019
14238.66,11/12/2019
14284.49,12/12/2019
14410.63,13/12/2019
14410.63,14/12/2019
14410.63,15/12/2019
14363.9,16/12/2019
14418.85,17/12/2019
14411.3,18/12/2019
14416.06,19/12/2019
14440.7,20/12/2019
14440.7,21/12/2019
14440.7,22/12/2019
14378.63,23/12/2019
14364.41,24/12/2019
14364.41,25/12/2019
14399.36,26/12/2019
14513.3,27/12/2019
14513.3,28/12/2019
14513.3,29/12/2019
14561.01,30/12/2019
14557.44,31/12/2019
14599.96,01/01/2020
14697.01,02/01/2020
14653.84,03/01/2020
14653.84,04/01/2020
14653.84,05/01/2020
14374.28,06/01/2020
14471.87,07/01/2020
14541.82,08/01/2020
14706.15,09/01/2020
14726.21,10/01/2020
14726.21,11/01/2020
14726.21,12/01/2020
14806.71,13/01/2020
14950,14/01/2020
15133.22,15/01/2020
15270.33,16/01/2020
15322.55,17/01/2020
15322.55,18/01/2020
15322.55,19/01/2020
15285.89,20/01/2020
15250.1,21/01/2020
15197.41,22/01/2020
15484.35,23/01/2020
15671.26,24/01/2020
15671.26,25/01/2020
15671.26,26/01/2020
15710.36,27/01/2020
15751.41,28/01/2020
15761.64,29/01/2020
15723.61,30/01/2020
15706.22,31/01/2020
15373.67,01/02/2020
15373.67,02/02/2020
15557.92,03/02/2020
15680.44,04/02/2020
15829.74,05/02/2020
15876.81,06/02/2020
16065.43,07/02/2020
16065.43,08/02/2020
16065.43,09/02/2020
16007.31,10/02/2020
16034.86,11/02/2020
16093.05,12/02/2020
16100.3,13/02/2020
16019.59,14/02/2020
16019.59,15/02/2020
16019.59,16/02/2020
15896.87,17/02/2020
15924.45,18/02/2020
16205.21,19/02/2020
16273.69,20/02/2020
16273.69,21/02/2020
16273.69,22/02/2020
16273.69,23/02/2020
16063.96,24/02/2020
15969.04,25/02/2020
15794.07,26/02/2020
15656.52,27/02/2020
15280.61,28/02/2020
15280.61,29/02/2020
15280.61,01/03/2020
15195.32,02/03/2020
15489.7,03/03/2020
15222.25,04/03/2020
15275.02,05/03/2020
15072.83,06/03/2020
15072.83,07/03/2020
15072.83,08/03/2020
14495.14,09/03/2020
14495.14,10/03/2020
14399.19,11/03/2020
13331.89,12/03/2020
13699.59,13/03/2020
13699.59,14/03/2020
13699.59,15/03/2020
12963.01,16/03/2020
12637.72,17/03/2020
11811.51,18/03/2020
11303.69,19/03/2020
11947.97,20/03/2020
11947.97,21/03/2020
11947.97,22/03/2020
10400.02,23/03/2020
10508.33,24/03/2020
10927.02,25/03/2020
11388.19,26/03/2020
11346.83,27/03/2020
11346.83,28/03/2020
11346.83,29/03/2020
11186.55,30/03/2020
11505.02,31/03/2020
11300.88,01/04/2020
11300.88,02/04/2020
11260.34,03/04/2020
11260.34,04/04/2020
11260.34,05/04/2020
11260.34,06/04/2020
11912.68,07/04/2020
12090.51,08/04/2020
12438.45,09/04/2020
12438.45,10/04/2020
12438.45,11/04/2020
12438.45,12/04/2020
12273.52,13/04/2020
12273.52,14/04/2020
12378.65,15/04/2020
12559.95,16/04/2020
12742.97,17/04/2020
12742.97,18/04/2020
12742.97,19/04/2020
12757.24,20/04/2020
12482,21/04/2020
12562.9,22/04/2020
12678.28,23/04/2020
12450.72,24/04/2020
12450.72,25/04/2020
12450.72,26/04/2020
12704.7,27/04/2020
12866.64,28/04/2020
13042.95,29/04/2020
13253.48,30/04/2020
13253.48,01/05/2020
13253.48,02/05/2020
13253.48,03/05/2020
12802.92,04/05/2020
12685.17,05/05/2020
12778.11,06/05/2020
12671.64,07/05/2020
12686.88,08/05/2020
12686.88,09/05/2020
12686.88,10/05/2020
12717.54,11/05/2020
12600.74,12/05/2020
12788.75,13/05/2020
12812.05,14/05/2020
12720.2,15/05/2020
12720.2,16/05/2020
12720.2,17/05/2020
12235.46,18/05/2020
12224.94,19/05/2020
12397.81,20/05/2020
12500.3,21/05/2020
12413.11,22/05/2020
12413.11,23/05/2020
12413.11,24/05/2020
12413.11,25/05/2020
12569.7,26/05/2020
12556.41,27/05/2020
12707.29,28/05/2020
12810.8,29/05/2020
12810.8,30/05/2020
12810.8,31/05/2020
13140.67,01/06/2020
13297.62,02/06/2020
13424.55,03/06/2020
13431.44,04/06/2020
13574.25,05/06/2020
13574.25,06/06/2020
13574.25,07/06/2020
13579.07,08/06/2020
13511.38,09/06/2020
13623.52,10/06/2020
13482.65,11/06/2020
13595.34,12/06/2020
13595.34,13/06/2020
13595.34,14/06/2020
13468.7,15/06/2020
13498.2,16/06/2020
13482.71,17/06/2020
13561.34,18/06/2020
13699.94,19/06/2020
13699.94,20/06/2020
13699.94,21/06/2020
13886.33,22/06/2020
14161.35,23/06/2020
13960.18,24/06/2020
14160.2,25/06/2020
14176.57,26/06/2020
14176.57,27/06/2020
14176.57,28/06/2020
14062.39,29/06/2020
14058.94,30/06/2020
14023.67,01/07/2020
14142.04,02/07/2020
14247.53,03/07/2020
14247.53,04/07/2020
14247.53,05/07/2020
14392.84,06/07/2020
14409.18,07/07/2020
14328.96,08/07/2020
14394.95,09/07/2020
14394.85,10/07/2020
14394.85,11/07/2020
14394.85,12/07/2020
14363.1,13/07/2020
14335.7,14/07/2020
14314.33,15/07/2020
14414.14,16/07/2020
14555.25,17/07/2020
14555.25,18/07/2020
14555.25,19/07/2020
14649.1,20/07/2020
14613.8,21/07/2020
14612.7,22/07/2020
14702.46,23/07/2020
14690.04,24/07/2020
14690.04,25/07/2020
14690.04,26/07/2020
14539.85,27/07/2020
14611.85,28/07/2020
14707.34,29/07/2020
14649.49,30/07/2020
14807.97,31/07/2020
14807.97,01/08/2020
14807.97,02/08/2020
14888.83,03/08/2020
15065.99,04/08/2020
15134.44,05/08/2020
15301.93,06/08/2020
15534.52,07/08/2020
15534.52,08/08/2020
15534.52,09/08/2020
15717.7,10/08/2020
15538.86,11/08/2020
15449.3,12/08/2020
15601.84,13/08/2020
15501.86,14/08/2020
15501.86,15/08/2020
15501.86,16/08/2020
15481.75,17/08/2020
15595.42,18/08/2020
15651.42,19/08/2020
15685.13,20/08/2020
15803.94,21/08/2020
15803.94,22/08/2020
15803.94,23/08/2020
15966.44,24/08/2020
16045.4,25/08/2020
16063.37,26/08/2020
16066.62,27/08/2020
16048.16,28/08/2020
16048.16,29/08/2020
16048.16,30/08/2020
15459.14,31/08/2020
15582.56,01/09/2020
15873.49,02/09/2020
16047.81,03/09/2020
15829.44,04/09/2020
15829.44,05/09/2020
15829.44,06/09/2020
15729.67,07/09/2020
15594.93,08/09/2020
15565.68,09/09/2020
15723.5,10/09/2020
15825.14,11/09/2020
15825.14,12/09/2020
15825.14,13/09/2020
16280.08,14/09/2020
16469.15,15/09/2020
16544.35,16/09/2020
16513.35,17/09/2020
16534.74,18/09/2020
16534.74,19/09/2020
16534.74,20/09/2020
16051.46,21/09/2020
15869.12,22/09/2020
15795.86,23/09/2020
15595.29,24/09/2020
15922.52,25/09/2020
15922.52,26/09/2020
15922.52,27/09/2020
16291.28,28/09/2020
16253.02,29/09/2020
16290.57,30/09/2020
16317.65,01/10/2020
16317.65,02/10/2020
16317.65,03/10/2020
16317.65,04/10/2020
16293.63,05/10/2020
16333.66,06/10/2020
16298.36,07/10/2020
16324.49,08/10/2020
16198.49,09/10/2020
16198.49,10/10/2020
16198.49,11/10/2020
16296.57,12/10/2020
16238.25,13/10/2020
16225.36,14/10/2020
16004.38,15/10/2020
16038.62,16/10/2020
16038.62,17/10/2020
16038.62,18/10/2020
16036.95,19/10/2020
16085.64,20/10/2020
16083.66,21/10/2020
16113.69,22/10/2020
16191.31,23/10/2020
16191.31,24/10/2020
16191.31,25/10/2020
16008.03,26/10/2020
16278.82,27/10/2020
16202.89,28/10/2020
16180.07,29/10/2020
16171.98,30/10/2020
16171.98,31/10/2020
16171.98,01/11/2020
16156.56,02/11/2020
16213.23,03/11/2020
16350.13,04/11/2020
16616.73,05/11/2020
16661.86,06/11/2020
16661.86,07/11/2020
16661.86,08/11/2020
16767.94,09/11/2020
16373.19,10/11/2020
16511.05,11/11/2020
16598.42,12/11/2020
16824.94,13/11/2020
16917.94,14/11/2020
16917.94,15/11/2020
16917.94,16/11/2020
17030.24,17/11/2020
17179.7,18/11/2020
17052.95,19/11/2020
17309.58,20/11/2020
17309.58,21/11/2020
17309.58,22/11/2020
17538.8,23/11/2020
17594.7,24/11/2020
17166.79,25/11/2020
17265.2,26/11/2020
17577.63,27/11/2020
17577.63,28/11/2020
17577.63,29/11/2020
17577.63,30/11/2020
17637.2,01/12/2020
17718.95,02/12/2020
17714.46,03/12/2020
17770.74,04/12/2020
17770.74,05/12/2020
17770.74,06/12/2020
17878.68,07/12/2020
17871.32,08/12/2020
17890.1,09/12/2020
17831.6,10/12/2020
17847.95,11/12/2020
17847.95,12/12/2020
17847.95,13/12/2020
17906,14/12/2020
17871.4,15/12/2020
18042.61,16/12/2020
18051.81,17/12/2020
18060.6,18/12/2020
18060.6,19/12/2020
18060.6,20/12/2020
17548.19,21/12/2020
17728.34,22/12/2020
18117.83,23/12/2020
18178.37,24/12/2020
18178.37,25/12/2020
18178.37,26/12/2020
18178.37,27/12/2020
18293.36,28/12/2020
18216.32,29/12/2020
18269.04,30/12/2020
18316.06,31/12/2020
18501.06,01/01/2021
18501.06,02/01/2021
18501.06,03/01/2021
18775.65,04/01/2021
18899.06,05/01/2021
18922.63,06/01/2021
19084.04,07/01/2021
19282.17,08/01/2021
19282.17,09/01/2021
19282.17,10/01/2021
19299.86,11/01/2021
19360.62,12/01/2021
19208.5,13/01/2021
19217.76,14/01/2021
19027.94,15/01/2021
19027.94,16/01/2021
19027.94,17/01/2021
18718.95,18/01/2021
19058.86,19/01/2021
19267.7,20/01/2021
19060.79,21/01/2021
18869.19,22/01/2021
18869.19,23/01/2021
18869.19,24/01/2021
18750.87,25/01/2021
18750.87,26/01/2021
18514.33,27/01/2021
18397.74,28/01/2021
18213.52,29/01/2021
18213.52,30/01/2021
18213.52,31/01/2021
18747.2,01/02/2021
19219,02/02/2021
19528.54,03/02/2021
19816.79,04/02/2021
19682.65,05/02/2021
19682.65,06/02/2021
19682.65,07/02/2021
20073.59,08/02/2021
20041.57,09/02/2021
20169.24,10/02/2021
20252.82,11/02/2021
20326.69,12/02/2021
20326.69,13/02/2021
20326.69,14/02/2021
20742.59,15/02/2021
21010.54,16/02/2021
21082.53,17/02/2021
21094.5,18/02/2021
20808.93,19/02/2021
20808.93,20/02/2021
20808.93,21/02/2021
20750.01,22/02/2021
20927.67,23/02/2021
21039.19,24/02/2021
21245.49,25/02/2021
21088.69,26/02/2021
21088.69,27/02/2021
21088.69,28/02/2021
21404.29,01/03/2021
21855.63,02/03/2021
22319.93,03/03/2021
22469.06,04/03/2021
22128.7,05/03/2021
22128.7,06/03/2021
22128.7,07/03/2021
22219.13,08/03/2021
22171.64,09/03/2021
22371.02,10/03/2021
22371.02,11/03/2021
22400.66,12/03/2021
22400.66,13/03/2021
22400.66,14/03/2021
22330.85,15/03/2021
22399.66,16/03/2021
21949.8,17/03/2021
21663.62,18/03/2021
21836.26,19/03/2021
21836.26,20/03/2021
21836.26,21/03/2021
22305.34,22/03/2021
22612.06,23/03/2021
22296.8,24/03/2021
